url,id,square_meters,land_title,address,map_link,image_url
https://www.f-takken.com/freins/items/99370343,99370343,公簿538.36㎡ / 約162.85坪,宅地,大川市大字大野島1498-8,"https://maps.google.co.jp/maps?q=33.2009244632,130.346107763+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/059x3x1424p1.jpg
https://www.f-takken.com/freins/items/99503347,99503347,763.26㎡ / 約230.88坪,宅地,うきは市浮羽町三春419-4 (地番[419番地4]),https://www.google.co.jp/maps/place/%E3%81%86%E3%81%8D%E3%81%AF%E5%B8%82%E6%B5%AE%E7%BE%BD%E7%94%BA%E4%B8%89%E6%98%A5,https://www.f-takken.com/photo/99503347478.jpg
https://www.f-takken.com/freins/items/99551783,99551783,公簿1122.94㎡ / 約339.68坪,宅地,飯塚市大日寺389-1 (地番[389-1]),"https://maps.google.co.jp/maps?q=33.6416910887,130.651795115+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06ajbg48qo.jpg
https://www.f-takken.com/freins/items/99209169,99209169,公簿591.8㎡ / 約179.01坪,宅地,飯塚市枝国 (地番[28番1、28番3]),"https://maps.google.co.jp/maps?q=33.6335143006,130.679751+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99209169478.jpg
https://www.f-takken.com/freins/items/99388176,99388176,公簿755.19㎡ / 約228.44坪,宅地,筑後市大字鶴田 (地番[1478-1]),"https://maps.google.co.jp/maps?q=33.1947829445,130.510059546+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99388176478.jpg
https://www.f-takken.com/freins/items/99477804,99477804,公簿1300㎡ / 約393.25坪,田,糟屋郡宇美町神武原４丁目 (地番[266-1、264-5、263-4]),"https://maps.google.co.jp/maps?q=33.577630417,130.539169147+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/0595nlzm1o.jpg
https://www.f-takken.com/freins/items/99365245,99365245,公簿716.88㎡ / 約216.85坪,宅地,築上郡築上町大字日奈古 (地番[781]),"https://maps.google.co.jp/maps?q=33.6403388503,131.042100542+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/059w4zymbop1.jpg
https://www.f-takken.com/freins/items/99016196,99016196,公簿1101.22㎡ / 約333.11坪,その他,朝倉市須川2613-1,"https://maps.google.co.jp/maps?q=33.3843000373,130.733600042+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/EM1-00014906-1.jpg
https://www.f-takken.com/freins/items/99182645,99182645,公簿967.97㎡ / 約292.81坪,畑,行橋市大字稲童 (地番[2586-1]),"https://maps.google.co.jp/maps?q=33.698827206,131.018914541+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99182645478.jpg
https://www.f-takken.com/freins/items/99004232,99004232,公簿670.55㎡ / 約202.84坪,雑種地,飯塚市綱分 (地番[1561番1]),"https://maps.google.co.jp/maps?q=33.6322780077,130.726522575+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/058rryulzy.jpg
https://www.f-takken.com/freins/items/99540224,99540224,632.39㎡ / 約191.29坪,宅地,うきは市浮羽町三春,https://www.google.co.jp/maps/place/%E3%81%86%E3%81%8D%E3%81%AF%E5%B8%82%E6%B5%AE%E7%BE%BD%E7%94%BA%E4%B8%89%E6%98%A5,https://www.f-takken.com/photo/99540224478.jpg
https://www.f-takken.com/freins/items/99457348,99457348,公簿560㎡ / 約169.4坪,畑,田川郡川崎町大字田原1542-1,"https://maps.google.co.jp/maps?q=33.6043967737,130.805568686+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99457348478.jpg
https://www.f-takken.com/freins/items/99249668,99249668,公簿501.81㎡ / 約151.79坪,宅地,八女市祈祷院449-2 (地番[449-2]),"https://maps.google.co.jp/maps?q=33.2121591528,130.587794957+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99249668478.jpg
https://www.f-takken.com/freins/items/99503274,99503274,公簿524.3㎡ / 約158.6坪,宅地,朝倉市平塚869-1 (地番[869-1]),"https://maps.google.co.jp/maps?q=33.3926086665,130.653327267+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99503274478.jpg
https://www.f-takken.com/freins/items/98993100,98993100,公簿1219㎡ / 約368.74坪,田,田川郡香春町大字鏡山 (地番[173]),"https://maps.google.co.jp/maps?q=33.6760422766,130.851545289+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98993100478.jpg
https://www.f-takken.com/freins/items/99342247,99342247,公簿653.87㎡ / 約197.79坪,宅地,行橋市西宮市５丁目15-9,"https://maps.google.co.jp/maps?q=33.7273931385,130.960286876+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99342247478.jpg
https://www.f-takken.com/freins/items/99431073,99431073,公簿532㎡ / 約160.93坪,雑種地,嘉麻市下山田465-8,"https://maps.google.co.jp/maps?q=33.5749277851,130.752117547+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99431073478.jpg
https://www.f-takken.com/freins/items/99508200,99508200,公簿1118㎡ / 約338.19坪,田,宮若市金丸 (地番[667-1-1]),"https://maps.google.co.jp/maps?q=33.7354624079,130.627351021+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99508200481.jpg
https://www.f-takken.com/freins/items/99555046,99555046,公簿882.63㎡ / 約266.99坪,宅地,田川郡大任町大字今任原上今任 (地番[１６２５]),"https://maps.google.co.jp/maps?q=33.6169966795,130.851837755+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99555046478.jpg
https://www.f-takken.com/freins/items/99556285,99556285,公簿863㎡ / 約261.05坪,畑,久留米市藤光町 (地番[925-805]),"https://maps.google.co.jp/maps?q=33.2724254537,130.512849658+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99556285478.jpg
https://www.f-takken.com/freins/items/99472138,99472138,公簿685㎡ / 約207.21坪,雑種地,田川郡福智町伊方3656-1,"https://maps.google.co.jp/maps?q=33.6783090005,130.792313309+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99472138478.jpg
https://www.f-takken.com/freins/items/99306086,99306086,公簿763㎡ / 約230.8坪,宅地,嘉穂郡桂川町大字吉隈字宮ノ前 (地番[697]),"https://maps.google.co.jp/maps?q=33.5855691048,130.684386796+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99306086478.jpg
https://www.f-takken.com/freins/items/99565616,99565616,公簿525㎡ / 約158.81坪,雑種地,鞍手郡小竹町大字勝野,"https://maps.google.co.jp/maps?q=33.6856289074,130.7082783+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06akw9j4nt.jpg
https://www.f-takken.com/freins/items/99620654,99620654,公簿748㎡ / 約226.27坪,雑種地,飯塚市目尾273-1,"https://maps.google.co.jp/maps?q=33.6715667117,130.699878672+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99620654478.jpg
https://www.f-takken.com/freins/items/99489322,99489322,公簿555.33㎡ / 約167.98坪,宅地,三井郡大刀洗町大字山隈2250-5 (地番[2250-5]),"https://maps.google.co.jp/maps?q=33.3994224581,130.609613668+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99489322478.jpg
https://www.f-takken.com/freins/items/99568639,99568639,公簿530.18㎡ / 約160.37坪,宅地,大牟田市大字久福木334-1 (地番[334-1]),"https://maps.google.co.jp/maps?q=33.0561778803,130.479760784+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99568639478.jpg
https://www.f-takken.com/freins/items/99600611,99600611,公簿790㎡ / 約238.97坪,田,築上郡築上町大字東八田 (地番[816]),"https://maps.google.co.jp/maps?q=33.6713545881,131.044773881+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99600611478.jpg
https://www.f-takken.com/freins/items/99406951,99406951,877.57㎡ / 約265.46坪,宅地,嘉麻市上山田1493-1、1462-2 (地番[1493-1、1462-2]),https://www.google.co.jp/maps/place/%E5%98%89%E9%BA%BB%E5%B8%82%E4%B8%8A%E5%B1%B1%E7%94%B0,https://www.f-takken.com/photo/99406951478.jpg
https://www.f-takken.com/freins/items/99567086,99567086,公簿629.66㎡ / 約190.47坪,宅地,福岡市西区大字小田1688 (地番[1688]),"https://maps.google.co.jp/maps?q=33.6342650874,130.213938698+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99567086478.jpg
https://www.f-takken.com/freins/items/99300166,99300166,835.74㎡ / 約252.81坪,宅地,豊前市大字川内1822,"https://maps.google.co.jp/maps?q=33.5899879475,131.09265161+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99300166478.jpg
https://www.f-takken.com/freins/items/99596453,99596453,公簿1042.78㎡ / 約315.44坪,宅地,久留米市北野町八重亀630(他2筆) (地番[630]),"https://maps.google.co.jp/maps?q=33.3542727573,130.621537955+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99596453478.jpg
https://www.f-takken.com/freins/items/99312136,99312136,公簿624.6㎡ / 約188.94坪,宅地,八女市忠見 (地番[1046]),"https://maps.google.co.jp/maps?q=33.2234161256,130.595344057+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99312136478.jpg
https://www.f-takken.com/freins/items/99380868,99380868,873.42㎡ / 約264.2坪,宅地,築上郡築上町大字椎田1239-2,"https://maps.google.co.jp/maps?q=33.6491574518,131.057565876+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99380868478.jpg
https://www.f-takken.com/freins/items/99050552,99050552,実測1000㎡ / 約302.5坪,田,田川市大字奈良 (地番[1590-1]),"https://maps.google.co.jp/maps?q=33.6272264513,130.806053991+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99050552478.jpg
https://www.f-takken.com/freins/items/98046171,98046171,公簿510㎡ / 約154.27坪,田,みやま市瀬高町小川,"https://maps.google.co.jp/maps?q=33.1564497507,130.489581571+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98046171478.jpg
https://www.f-takken.com/freins/items/98635026,98635026,公簿638.5㎡ / 約193.14坪,山林,小郡市三沢4654-4,"https://maps.google.co.jp/maps?q=33.4287866427,130.557709743+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98635026478.jpg
https://www.f-takken.com/freins/items/99605182,99605182,公簿1119.73㎡ / 約338.71坪,宅地,久留米市田主丸町殖木 (地番[376-1]),https://www.google.co.jp/maps/place/%E4%B9%85%E7%95%99%E7%B1%B3%E5%B8%82%E7%94%B0%E4%B8%BB%E4%B8%B8%E7%94%BA%E6%AE%96%E6%9C%A8,https://www.f-takken.com/photo/06aiqipwpy.jpg
https://www.f-takken.com/freins/items/99565851,99565851,公簿1115.23㎡ / 約337.35坪,宅地,飯塚市立岩1716-3,"https://maps.google.co.jp/maps?q=33.6511890019,130.693227581+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99565851478.jpg
https://www.f-takken.com/freins/items/99610445,99610445,公簿544.42㎡ / 約164.68坪,宅地,大野城市つつじケ丘３丁目1-3 (地番[1番12]),"https://maps.google.co.jp/maps?q=33.4980238915,130.480429772+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99610445478.jpg
https://www.f-takken.com/freins/items/99493796,99493796,公簿1044.55㎡ / 約315.97坪,宅地,飯塚市勢田119-2,"https://maps.google.co.jp/maps?q=33.6846958674,130.741766099+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99493796478.jpg
https://www.f-takken.com/freins/items/99262070,99262070,公簿515㎡ / 約155.78坪,宅地,北九州市小倉南区葛原高松２丁目 (地番[770-226，227]),"https://maps.google.co.jp/maps?q=33.8493408215,130.92167738+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99262070478.jpg
https://www.f-takken.com/freins/items/99095515,99095515,公簿605㎡ / 約183.01坪,畑,大牟田市大字宮崎2486-1、2486-5,"https://maps.google.co.jp/maps?q=33.077214449,130.481507077+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99095515478.jpg
https://www.f-takken.com/freins/items/99473123,99473123,公簿944㎡ / 約285.56坪,田,筑紫野市大字山家,"https://maps.google.co.jp/maps?q=33.4776291321,130.572577145+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99473123478.jpg
https://www.f-takken.com/freins/items/99503299,99503299,公簿636.09㎡ / 約192.41坪,宅地,小郡市井上1338 (地番[1338-3]),"https://maps.google.co.jp/maps?q=33.4038890964,130.574809235+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99503299478.jpg
https://www.f-takken.com/freins/items/99242156,99242156,公簿780㎡ / 約235.95坪,田,久留米市三潴町福光 (地番[51-1]),"https://maps.google.co.jp/maps?q=33.2450000234,130.450010382+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99242156478.jpg
https://www.f-takken.com/freins/items/99563322,99563322,757.5㎡ / 約229.14坪,雑種地,田川郡川崎町大字川崎 (地番[１８６５－２]),"https://maps.google.co.jp/maps?q=33.5910450252,130.811617666+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99563322478.jpg
https://www.f-takken.com/freins/items/99439907,99439907,公簿509.3㎡ / 約154.06坪,宅地,田川市新町3322-2,"https://maps.google.co.jp/maps?q=33.6453417919,130.810014153+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99439907478.jpg
https://www.f-takken.com/freins/items/98468490,98468490,635.54㎡ / 約192.25坪,宅地,柳川市西浜武278-1,"https://maps.google.co.jp/maps?q=33.1771067846,130.390715103+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98468490480.jpg
https://www.f-takken.com/freins/items/99372720,99372720,公簿527㎡ / 約159.41坪,田,久留米市城島町楢津1413番地1 (地番[1413番1]),"https://maps.google.co.jp/maps?q=33.2526527934,130.420101157+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99372720478.jpg
https://www.f-takken.com/freins/items/99393753,99393753,公簿650㎡ / 約196.62坪,山林,直方市大字頓野2887-1,"https://maps.google.co.jp/maps?q=33.7435792166,130.747397694+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99393753478.jpg
https://www.f-takken.com/freins/items/99055288,99055288,公簿506.36㎡ / 約153.17坪,宅地,田川市大字奈良1587番地234 (地番[1587番234]),"https://maps.google.co.jp/maps?q=33.6283197375,130.804172979+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99055288478.jpg
https://www.f-takken.com/freins/items/99441945,99441945,公簿1179㎡ / 約356.64坪,田,福岡市西区大字太郎丸,"https://maps.google.co.jp/maps?q=33.5992756989,130.242197653+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99441945478.jpg
https://www.f-takken.com/freins/items/99466564,99466564,公簿1293㎡ / 約391.13坪,山林,糸島市志摩船越 (地番[689-167]),"https://maps.google.co.jp/maps?q=33.5480633314,130.117608918+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99466564478.jpg
https://www.f-takken.com/freins/items/99599564,99599564,公簿662㎡ / 約200.25坪,その他（原野）,京都郡みやこ町豊津 (地番[2106-6]),"https://maps.google.co.jp/maps?q=33.6625715389,130.973589709+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99599564478.jpg
https://www.f-takken.com/freins/items/99114842,99114842,実測590.8㎡ / 約178.71坪,宅地,大牟田市大字草木 (地番[547-1]),"https://maps.google.co.jp/maps?q=33.0489218824,130.46703445+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99114842478.jpg
https://www.f-takken.com/freins/items/99503113,99503113,公簿661㎡ / 約199.95坪,田,行橋市大橋２丁目 (地番[2104-1]),"https://maps.google.co.jp/maps?q=33.7338163567,130.983570168+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06adcbmuky.jpg
https://www.f-takken.com/freins/items/99575677,99575677,公簿683.39㎡ / 約206.72坪,宅地,直方市大字上境,https://www.google.co.jp/maps/place/%E7%9B%B4%E6%96%B9%E5%B8%82%E5%A4%A7%E5%AD%97%E4%B8%8A%E5%A2%83,https://www.f-takken.com/photo/99575677478.jpg
https://www.f-takken.com/freins/items/99424873,99424873,公簿704.13㎡ / 約212.99坪,宅地,宇佐市大字上田437 (地番[437]),"https://maps.google.co.jp/maps?q=33.533098457,131.345958193+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99424873478.jpg
https://www.f-takken.com/freins/items/99551879,99551879,公簿757㎡ / 約228.99坪,田,大川市大字津,https://www.google.co.jp/maps/place/%E5%A4%A7%E5%B7%9D%E5%B8%82%E5%A4%A7%E5%AD%97%E6%B4%A5,https://www.f-takken.com/photo/99551879478.jpg
https://www.f-takken.com/freins/items/99389082,99389082,実測710㎡ / 約214.77坪,宅地,みやま市瀬高町小川1353,"https://maps.google.co.jp/maps?q=33.1561000373,130.491000042+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/EM1-00015508-1.jpg
https://www.f-takken.com/freins/items/99195625,99195625,公簿694㎡ / 約209.93坪,雑種地,糸島市志摩船越466番342  466番343 (地番[466番342  466番343]),"https://maps.google.co.jp/maps?q=33.5548060859,130.120466788+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/059gkpllo9.jpg
https://www.f-takken.com/freins/items/99459102,99459102,公簿526.15㎡ / 約159.16坪,宅地,佐賀市川副町大字小々森,https://www.google.co.jp/maps/place/%E4%BD%90%E8%B3%80%E5%B8%82%E5%B7%9D%E5%89%AF%E7%94%BA%E5%A4%A7%E5%AD%97%E5%B0%8F%E3%80%85%E6%A3%AE,https://www.f-takken.com/photo/99459102478.jpg
https://www.f-takken.com/freins/items/99483580,99483580,公簿626㎡ / 約189.36坪,雑種地,福津市上西郷 (地番[147-5]),"https://maps.google.co.jp/maps?q=33.7629240374,130.501679843+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99483580478.jpg
https://www.f-takken.com/freins/items/99116998,99116998,公簿1203㎡ / 約363.9坪,その他（372-1は雑種地（445㎡）、374は畑（758㎡））,"遠賀郡岡垣町吉木東２丁目 (地番[372-1,374])","https://maps.google.co.jp/maps?q=33.8585938762,130.60986583+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99116998478.jpg
https://www.f-takken.com/freins/items/99334021,99334021,公簿504.94㎡ / 約152.74坪,宅地,三井郡大刀洗町大字甲条1262-1,"https://maps.google.co.jp/maps?q=33.3939937749,130.614204224+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99334021478.jpg
https://www.f-takken.com/freins/items/98947720,98947720,1165㎡ / 約352.41坪,山林,糸島市二丈松末 (地番[２０７１番１８]),"https://maps.google.co.jp/maps?q=33.5262122356,130.131921532+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98947720478.jpg
https://www.f-takken.com/freins/items/99070039,99070039,公簿580.3㎡ / 約175.54坪,雑種地,"久留米市梅満町1483-4 (地番[1483-4,1481-3])","https://maps.google.co.jp/maps?q=33.3040270669,130.497416748+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99070039478.jpg
https://www.f-takken.com/freins/items/99543568,99543568,公簿986㎡ / 約298.26坪,宅地,飯塚市伊川82-10 (地番[82-10]),"https://maps.google.co.jp/maps?q=33.6463840699,130.648308384+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99543568478.jpg
https://www.f-takken.com/freins/items/99593929,99593929,773㎡ / 約233.83坪,畑,糸島市志摩芥屋1119 (地番[1119]),"https://maps.google.co.jp/maps?q=33.5890295363,130.11265591+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99593929478.jpg
https://www.f-takken.com/freins/items/99032107,99032107,公簿756.24㎡ / 約228.76坪,宅地,田川郡川崎町大字池尻 (地番[18番地1]),"https://maps.google.co.jp/maps?q=33.6113593003,130.807990856+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99032107478.jpg
https://www.f-takken.com/freins/items/99464394,99464394,公簿520.87㎡ / 約157.56坪,宅地,直方市溝堀２丁目 (地番[4615番2]),"https://maps.google.co.jp/maps?q=33.735345464,130.729118034+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99464394478.jpg
https://www.f-takken.com/freins/items/99617587,99617587,公簿1408㎡ / 約425.92坪,田,みやま市瀬高町本郷,"https://maps.google.co.jp/maps?q=33.1766973261,130.47773211+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99617587478.jpg
https://www.f-takken.com/freins/items/99535627,99535627,公簿1416㎡ / 約428.34坪,畑,糸島市志摩岐志 (地番[1133]),"https://maps.google.co.jp/maps?q=33.5802400894,130.125768481+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99535627478.jpg
https://www.f-takken.com/freins/items/99517020,99517020,公簿1001.27㎡ / 約302.88坪,宅地,久留米市城島町下青木 (地番[1123-1]),"https://maps.google.co.jp/maps?q=33.236794047,130.402370629+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99517020478.jpg
https://www.f-takken.com/freins/items/99484182,99484182,公簿654.19㎡ / 約197.89坪,宅地,朝倉市菩提寺 (地番[494-1]),"https://maps.google.co.jp/maps?q=33.4208633769,130.665613576+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99484182478.jpg
https://www.f-takken.com/freins/items/99384198,99384198,公簿825.7㎡ / 約249.77坪,宅地,北九州市若松区宮前町,"https://maps.google.co.jp/maps?q=33.9164318377,130.787323524+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/0589g1vej9.jpg
https://www.f-takken.com/freins/items/99537604,99537604,公簿547㎡ / 約165.46坪,雑種地,三養基郡みやき町大字白壁皿山3593-95,"https://maps.google.co.jp/maps?q=33.3416338862,130.47101959+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99537604478.jpg
https://www.f-takken.com/freins/items/99617855,99617855,公簿563.73㎡ / 約170.52坪,宅地,北九州市戸畑区菅原２丁目9-11,https://www.google.co.jp/maps/place/%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E6%88%B8%E7%95%91%E5%8C%BA%E8%8F%85%E5%8E%9F%EF%BC%92%E4%B8%81%E7%9B%AE,https://www.f-takken.com/photo/06are3ct24.jpg
https://www.f-takken.com/freins/items/99456417,99456417,公簿842.95㎡ / 約254.99坪,宅地,八女市立花町山崎1924-1,"https://maps.google.co.jp/maps?q=33.2023223423,130.575622953+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99456417478.jpg
https://www.f-takken.com/freins/items/99043904,99043904,公簿1027.02㎡ / 約310.67坪,宅地,"嘉穂郡桂川町大字土居 (地番[136-3,136-4])","https://maps.google.co.jp/maps?q=33.5939458106,130.675728412+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99043904481.jpg
https://www.f-takken.com/freins/items/99537547,99537547,公簿577㎡ / 約174.54坪,雑種地,福岡市早良区大字脇山 (地番[1365-6]),"https://maps.google.co.jp/maps?q=33.4890275229,130.356454444+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99537547478.jpg
https://www.f-takken.com/freins/items/99033799,99033799,公簿726㎡ / 約219.61坪,雑種地,嘉麻市牛隈1846-8 (地番[1846-8]),"https://maps.google.co.jp/maps?q=33.569292705,130.731760224+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99033799478.jpg
https://www.f-takken.com/freins/items/99162798,99162798,公簿643㎡ / 約194.5坪,宅地,三井郡大刀洗町大字本郷2194番地1 (地番[2194番1、2194番3]),https://www.google.co.jp/maps/place/%E4%B8%89%E4%BA%95%E9%83%A1%E5%A4%A7%E5%88%80%E6%B4%97%E7%94%BA%E5%A4%A7%E5%AD%97%E6%9C%AC%E9%83%B7,https://www.f-takken.com/photo/059c1zvzy9.jpg
https://www.f-takken.com/freins/items/99488602,99488602,公簿1014㎡ / 約306.73坪,田,豊前市大字梶屋39,"https://maps.google.co.jp/maps?q=33.6044701744,131.142646082+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99488602478.jpg
https://www.f-takken.com/freins/items/98729852,98729852,公簿1399㎡ / 約423.19坪,宅地,大川市大字三丸1947-1,"https://maps.google.co.jp/maps?q=33.1921619395,130.386607062+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98729852510.jpg
https://www.f-takken.com/freins/items/99195470,99195470,公簿578㎡ / 約174.84坪,畑,多久市東多久町大字別府4363番地 (地番[1]),"https://maps.google.co.jp/maps?q=33.2826883717,130.145184861+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99195470478.jpg
https://www.f-takken.com/freins/items/99133538,99133538,公簿1488㎡ / 約450.12坪,雑種地,嘉麻市下山田長野164番3,"https://maps.google.co.jp/maps?q=33.5701182459,130.759122691+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99133538478.jpg
https://www.f-takken.com/freins/items/99553845,99553845,公簿913.27㎡ / 約276.26坪,宅地,田川市新町 (地番[3226-1]),"https://maps.google.co.jp/maps?q=33.6431035571,130.807043282+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99553845478.jpg
https://www.f-takken.com/freins/items/98902516,98902516,913㎡ / 約276.18坪,田,築上郡築上町大字東八田 (地番[504-1]),"https://maps.google.co.jp/maps?q=33.6674617652,131.043206268+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98902516478.jpg
https://www.f-takken.com/freins/items/99333057,99333057,公簿531.97㎡ / 約160.92坪,宅地,田川郡福智町赤池 (地番[96]),"https://maps.google.co.jp/maps?q=33.6920742051,130.771355715+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99333057478.jpg
https://www.f-takken.com/freins/items/99485322,99485322,812.5㎡ / 約245.78坪,雑種地,みやま市瀬高町大廣園,https://www.google.co.jp/maps/place/%E3%81%BF%E3%82%84%E3%81%BE%E5%B8%82%E7%80%AC%E9%AB%98%E7%94%BA%E5%A4%A7%E5%BB%A3%E5%9C%92,https://www.f-takken.com/photo/99485322478.jpg
https://www.f-takken.com/freins/items/99536922,99536922,公簿517.02㎡ / 約156.39坪,宅地,みやま市瀬高町小川 (地番[1119番1、1732番9]),"https://maps.google.co.jp/maps?q=33.1531181448,130.487528175+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99536922478.jpg
https://www.f-takken.com/freins/items/99620113,99620113,公簿735.94㎡ / 約222.62坪,畑,小郡市小板井524-4,"https://maps.google.co.jp/maps?q=33.3945921719,130.559160345+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99620113478.jpg
https://www.f-takken.com/freins/items/98899998,98899998,公簿1007㎡ / 約304.61坪,雑種地,荒尾市本井手 (地番[１７２１－９]),"https://maps.google.co.jp/maps?q=32.9936584536,130.472941079+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98899998478.jpg
https://www.f-takken.com/freins/items/99243754,99243754,公簿581.6㎡ / 約175.93坪,宅地,中間市岩瀬西町17-33,"https://maps.google.co.jp/maps?q=33.8372436239,130.704675246+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99243754478.jpg
https://www.f-takken.com/freins/items/99473113,99473113,公簿552.71㎡ / 約167.19坪,宅地,中津市大字上宮永1261-1,"https://maps.google.co.jp/maps?q=33.5890397539,131.181660696+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99473113478.jpg
https://www.f-takken.com/freins/items/99406929,99406929,公簿1050.68㎡ / 約317.83坪,宅地,築上郡築上町大字高塚615、619-1 (地番[615番、619番1]),"https://maps.google.co.jp/maps?q=33.6611222538,131.055415196+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99406929478.jpg
